Filename,Duration (seconds),Chroma_stft,Spectral_centroid,Spectral_bandwidth,Spectral_rolloff,Rmse,Zero_crossing_rate
common_voice_hu_23079997.mp3,7.104036281179138,0.4481622,2265.275286926405,2075.4314978682432,4140.215705422794,0.053960886,0.14893854677287582
common_voice_hu_23079811.mp3,5.376009070294785,0.46275356,1941.8876767380623,1991.4309915241304,3759.6322947535023,0.059015322,0.12083066742995689
common_voice_hu_23079664.mp3,2.4240362811791383,0.5517276,2459.5522826002466,2326.761425100537,4790.009765625,0.04035358,0.15678943452380953
common_voice_hu_23079815.mp3,3.8160090702947844,0.5049149,2188.137739099012,2151.1448240934637,4138.812144886364,0.05173304,0.13505563446969698
common_voice_hu_23079814.mp3,3.4560090702947845,0.55030835,1927.242113567877,2045.1696769743598,3767.154401740772,0.042386476,0.11360240142617449
common_voice_hu_23079995.mp3,6.024036281179138,0.44811565,1911.139556676215,1979.662797100694,3657.497370793269,0.07685475,0.11627854567307692
common_voice_hu_23079816.mp3,8.064036281179138,0.43507963,1828.6574419041942,1919.9889704794418,3437.4231798895476,0.1103055,0.10841808099856322
common_voice_hu_23136727.mp3,4.752018140589569,0.46051595,1386.1550894422933,1749.2301529319739,2726.5761956935976,0.024212593,0.054887576219512194
common_voice_hu_23079665.mp3,4.176009070294785,0.48116535,1890.201891860254,1998.7021442836085,3564.761962890625,0.06182875,0.1105007595486111
common_voice_hu_23079993.mp3,6.216009070294785,0.45379752,2024.4094673587838,2019.1475560789304,3926.595659398321,0.08932931,0.12113383278917911
common_voice_hu_23136710.mp3,6.408027210884354,0.44348076,1381.1740763967282,1664.9685555986441,2725.0034498131795,0.03640944,0.05903072633605073
common_voice_hu_23079812.mp3,5.064036281179138,0.4923893,1840.462337197489,1964.6177115862956,3585.720783390411,0.06576217,0.10891570348173515
common_voice_hu_23356282.mp3,6.216009070294785,0.48058203,2654.275390008285,1908.5171529042395,4600.753647533816,0.032925803,0.2099336083255597
common_voice_hu_23632229.mp3,3.1440362811791385,0.4096615,1709.5771786372525,1638.6582828399096,3384.0378705193016,0.05862049,0.0889892578125
common_voice_hu_23796801.mp3,3.12,0.5154106,3188.0347343871395,2683.6559362926264,6395.919596354167,0.02902924,0.19274450231481483
common_voice_hu_23356290.mp3,5.904036281179138,0.43845215,2368.786583584801,1724.1690995505628,4043.2599954044117,0.038604986,0.17435470281862744
common_voice_hu_23689694.mp3,3.5787755102040815,0.4944375,2723.113005110894,1992.0942780683204,4854.903761340725,0.039161496,0.19795551915322582
common_voice_hu_23390440.mp3,3.0960090702947847,0.44211838,1767.6690290486397,1725.6564713276382,3092.4250816231342,0.06923099,0.11955602845149253
common_voice_hu_23356289.mp3,5.256009070294785,0.48875904,2727.721866941296,2016.822245116027,4821.540301486784,0.029119626,0.2058395856277533
common_voice_hu_23854272.mp3,6.744036281179138,0.49302012,2702.39730737001,2343.096051761218,5312.855388208763,0.061028294,0.16549714078608246
common_voice_hu_23340694.mp3,2.304036281179138,0.41199854,2113.698872566444,1827.6252440089,3600.459228515625,0.047202077,0.132314453125
common_voice_hu_23796799.mp3,4.68,0.5090894,2882.5909382698696,2494.806256063313,5805.06374245823,0.032242462,0.1749642249381188
common_voice_hu_23689690.mp3,4.179591836734694,0.51272756,2839.223096732164,2053.8498916925346,5066.489068974448,0.032118335,0.2078702304903315
common_voice_hu_23796163.mp3,2.9280272108843537,0.5608027,3121.219705878026,2627.042850605176,6163.582677165355,0.020154959,0.19467042937992127
common_voice_hu_23796802.mp3,4.56,0.5152314,2978.2235868021066,2538.932343030483,5993.280679925444,0.033070266,0.18148447414340102
common_voice_hu_23390436.mp3,6.024036281179138,0.40485284,1593.7925795677547,1664.1281902229655,2883.502948467548,0.058989562,0.09945725661057692
common_voice_hu_23632236.mp3,2.4240362811791383,0.4334477,1500.673904438827,1474.7389865791765,2899.39453125,0.061799698,0.08490978422619047
common_voice_hu_23854273.mp3,2.784036281179138,0.5446899,2798.734348546379,2634.2222280963083,5918.759765625,0.042335145,0.16385091145833333
common_voice_hu_23136759.mp3,5.784036281179138,0.42784616,1500.6799255274225,1784.8199651090708,2968.86884765625,0.026378803,0.070197265625
common_voice_hu_23796158.mp3,3.4080272108843537,0.522779,3035.3323275739785,2583.2326686115402,5982.71484375,0.029399531,0.1909013605442177
common_voice_hu_23632238.mp3,3.264036281179138,0.34483728,1572.765007404567,1415.4931504842868,2843.451836768617,0.08257048,0.09411707668439716
