Filename,Duration (seconds),Chroma_stft,Spectral_centroid,Spectral_bandwidth,Spectral_rolloff,Rmse,Zero_crossing_rate
common_voice_es_38040752.mp3,6.156009070294784,0.34191623,1961.035840111018,1459.974622357595,3294.4586502878287,0.058629345,0.12876490542763158
common_voice_es_38042576.mp3,5.04,0.3230513,678.1001721150052,620.2624779993532,1141.5067060278097,0.090314716,0.04968149727637615
common_voice_es_38029826.mp3,4.5,0.4993636,1832.0177724450664,1684.0755262652744,3795.560038458441,0.06692695,0.11777645779639176
common_voice_es_38042578.mp3,5.364036281179138,0.34030727,682.373646172706,641.2045332298987,1178.3859779094828,0.06664982,0.04929325498383621
common_voice_es_38035193.mp3,7.704036281179138,0.3865397,1174.607579343197,1247.5391443019093,2170.8646843232304,0.0436292,0.08176357774849398
common_voice_es_38149762.mp3,5.04,0.3623658,2103.6536451808392,2040.5215090134154,4099.556403203842,0.062417522,0.10333643922018348
common_voice_es_38042569.mp3,4.752018140589569,0.33555824,710.5789012212235,673.495946460311,1306.4351895960365,0.07728045,0.04887814405487805
common_voice_es_38029827.mp3,4.5,0.5199711,1789.7592159799551,1667.9947932300215,3612.4723139497423,0.07017459,0.12017255960051547
common_voice_es_38029825.mp3,7.38,0.50808644,1872.6363248698467,1637.5632198657943,3640.160902491156,0.06468033,0.12455624754323899
common_voice_es_38042325.mp3,5.6880272108843535,0.44742984,1669.5929495751132,1599.3856554756671,3285.3076171875,0.105342336,0.1011360012755102
common_voice_es_38029832.mp3,5.4360090702947845,0.48620912,1825.3061924943984,1623.782834126505,3464.1425989029253,0.08629879,0.12615525265957447
common_voice_es_38042318.mp3,3.6,0.47338358,1809.6224935046137,1677.7251148158077,3649.7398963341348,0.06669688,0.10914024939903846
common_voice_es_38042317.mp3,6.7680272108843536,0.38699642,1927.4671070598395,1564.560829661772,3595.749946489726,0.121208,0.13026574539811644
common_voice_es_38141250.mp3,5.58,0.3412096,2143.3139499555273,2057.9916156199192,3866.505527100622,0.03545105,0.12401330718360996
