Filename,Duration (seconds),Chroma_stft,Spectral_centroid,Spectral_bandwidth,Spectral_rolloff,Rmse,Zero_crossing_rate
common_voice_pl_36968402.mp3,9.036009070294785,0.30339563,2313.9916464783805,2175.1773278698024,4384.657076322115,0.05391426,0.12318960336538462
common_voice_pl_36968401.mp3,8.244036281179138,0.30957517,2065.0896955532867,1978.5969063959724,3874.373669570751,0.061954252,0.1126585542485955
common_voice_pl_37017656.mp3,8.46,0.42820984,2792.3747396957233,2245.25339355251,5105.3454757063355,0.027241465,0.18171821489726028
common_voice_pl_37086139.mp3,3.2760090702947844,0.41747814,2569.251945314514,2499.149417611485,5183.208798690581,0.02640347,0.12566708846830985
common_voice_pl_37108947.mp3,6.12,0.3088228,1985.6468897843988,2090.750218778253,4053.7070534446025,0.04200066,0.09389426491477272
common_voice_pl_37151769.mp3,6.408027210884354,0.37260357,2900.718091914304,2470.953629806567,5404.404880689538,0.04454738,0.18355836730072464
common_voice_pl_37151766.mp3,3.42,0.37423322,3115.9919399154974,2798.1074522093736,6363.352512668919,0.04459839,0.19344515413851351
common_voice_pl_37147286.mp3,6.336009070294785,0.35149968,2397.933368342688,2284.7529642875807,4426.138070913462,0.04317345,0.13500708276098902
common_voice_pl_37109321.mp3,6.2280272108843535,0.42993778,1751.1094461929686,1487.9181687753473,3320.596029855948,0.04105293,0.12479307039962825
common_voice_pl_37151767.mp3,4.608027210884353,0.3910856,3353.330068941687,2649.9746903160203,6078.098254946608,0.03704672,0.23406338332286433
common_voice_pl_37019127.mp3,6.516009070294785,0.38083488,1614.5520903353095,1579.8018871855143,2965.1833748053828,0.111452,0.09312965691725979
common_voice_pl_37109319.mp3,5.616009070294784,0.48729694,2212.474808564503,1765.7934378729315,4159.556390431301,0.030966926,0.1631585743801653
common_voice_pl_37017654.mp3,8.316009070294784,0.44056666,2674.577895178353,2305.5078723280485,5050.015981350104,0.023388393,0.17198244907729804
common_voice_pl_37086142.mp3,5.256009070294785,0.3536689,2699.9607806033496,2563.9353870633836,5142.546289922908,0.03998486,0.13886976872246695
common_voice_pl_37086150.mp3,7.38,0.32981107,2168.754136910907,2164.8729537259187,4090.563734522406,0.040705327,0.1166147675904088
common_voice_pl_37101201.mp3,6.948027210884354,0.41861773,2086.536844563608,1907.0151527348876,3888.7529296875,0.036195595,0.12755533854166667
common_voice_pl_37109320.mp3,7.164036281179138,0.429401,1801.9133036148103,1482.3574543889545,3289.597476107403,0.043831516,0.13110746612055016
common_voice_pl_37019138.mp3,5.328027210884354,0.40662894,1305.5684396394122,1374.037505414743,2445.0015922214675,0.02665997,0.07440132472826087
common_voice_pl_37157625.mp3,6.624036281179138,0.37962916,3375.1811876819083,2525.0104670015617,5863.430978201486,0.054584056,0.23776906687062938
common_voice_pl_36968405.mp3,5.328027210884354,0.31971455,2454.9241778934415,2150.877952307987,4437.150560461957,0.0395125,0.14641431725543477
common_voice_pl_37147275.mp3,6.696009070294784,0.30617175,2297.0438034709605,2280.076585757303,4204.115754757786,0.03896701,0.1284061418685121
common_voice_pl_36968403.mp3,5.47201814058957,0.30165815,2201.943092530595,2159.1104564324005,4265.900899596133,0.065841295,0.11320055945444915
common_voice_pl_37147269.mp3,7.848027210884354,0.30224094,2542.4802940143422,2301.285924873524,4453.327607826368,0.04652816,0.1531050642566568
common_voice_pl_37086146.mp3,3.4560090702947845,0.3746867,2736.1362547249364,2403.2888317969946,5154.889858169044,0.033844687,0.16128027999161074
common_voice_pl_37019129.mp3,4.716009070294785,0.42789984,1854.195802982335,1893.6781144562233,3600.689338235294,0.018552953,0.10600729549632353
common_voice_pl_37109312.mp3,3.8880272108843537,0.5137449,2465.1330271422353,1949.6149550011964,4670.526123046875,0.016716864,0.1799984886532738
common_voice_pl_37019139.mp3,6.156009070294784,0.41296908,1414.7699830852816,1497.1111525185524,2752.0405016447367,0.01662633,0.0745106173637218
common_voice_pl_37147271.mp3,4.716009070294785,0.3638116,2337.4987950429577,2120.455194416157,4163.0859375,0.038956914,0.14334405637254902
common_voice_pl_37151777.mp3,7.2,0.33251062,2272.901440045721,2339.18600846906,4422.961465032155,0.08879503,0.12525120578778134
common_voice_pl_37147270.mp3,6.2280272108843535,0.31514922,2538.603963300508,2268.8027246043503,4539.543429803671,0.043190166,0.14636638882434944
common_voice_pl_37108927.mp3,5.76,0.34615415,2304.370670599125,2316.610409263102,4580.432275978916,0.03699291,0.12257624246987951
common_voice_pl_37147289.mp3,5.4360090702947845,0.35506094,2532.6075697143997,2160.36090464547,4344.804791389628,0.036503825,0.16353266289893617
common_voice_pl_37109317.mp3,5.292018140589569,0.46185914,1947.8182611026286,1606.0023615139255,3598.2643528988488,0.04237962,0.13842345120614036
common_voice_pl_37147293.mp3,6.336009070294785,0.32568187,2509.2887789115066,2163.7931193145396,4339.571439302885,0.037985157,0.15650218921703296
common_voice_pl_37109315.mp3,9.936009070294785,0.39807385,1876.249762425173,1548.0275864677405,3393.869275244597,0.08595597,0.1294721086448598
common_voice_pl_37017653.mp3,4.536009070294784,0.52018136,2619.2384165813564,2407.6056681879636,5299.03564453125,0.0151583925,0.15337262834821427
common_voice_pl_37157690.mp3,3.42,0.32583207,2633.9090634241725,1988.7829407161335,4558.782794024493,0.010988959,0.17928499788851351
common_voice_pl_37085797.mp3,2.3760090702947845,0.39092723,2657.313189034453,2674.8903127062395,5606.472570919296,0.02969598,0.12323649878640777
common_voice_pl_37108928.mp3,4.608027210884353,0.3222702,1440.8174435633866,1618.2392734467132,2889.236465530779,0.07678317,0.07365440483668342
common_voice_pl_36968491.mp3,5.796009070294785,0.2948353,2213.3945035039037,2180.647678036525,4349.70703125,0.039697938,0.113212890625
common_voice_pl_37151754.mp3,8.46,0.34233665,2495.0820996949506,2386.0545111762617,4708.013631742295,0.0493603,0.14981940282534248
common_voice_pl_37109316.mp3,8.388027210884355,0.41844714,1555.241567933163,1403.2648302809007,2929.0509808787983,0.0401917,0.10280343577348067
