Filename,Duration (seconds),Chroma_stft,Spectral_centroid,Spectral_bandwidth,Spectral_rolloff,Rmse,Zero_crossing_rate
common_voice_en_38024783.mp3,6.156009070294784,0.36506143,2104.1578338249724,1694.3707839103677,3815.707879317434,0.042654492,0.13967046522556392
common_voice_en_38024672.mp3,8.208027210884353,0.3413699,1773.4954473387527,1781.24955767614,3535.338320974576,0.041692797,0.09707831258827683
common_voice_en_38024664.mp3,5.004036281179138,0.31034005,1707.376511161673,1606.9310824592872,3284.5611572265625,0.056536317,0.08897117332175926
common_voice_en_38156033.mp3,3.78,0.461066,1642.8050235013586,1362.6364351879345,2913.7198044478528,0.018570695,0.11692089244631902
common_voice_en_38068390.mp3,7.056009070294785,0.3969964,1784.213018389104,1559.407056500091,2969.0674631219163,0.033071864,0.10993716591282894
common_voice_en_38024786.mp3,5.796009070294785,0.33499482,2340.264992592646,1646.2057554419318,3896.3900390625,0.07725652,0.161255859375
common_voice_en_38068372.mp3,8.676009070294784,0.4028922,2409.2695421907456,1692.6159029177886,3798.969452393884,0.03636601,0.16549731575868984
common_voice_en_38079126.mp3,4.8960090702947845,0.30721486,1997.3810673945427,1550.3163348387268,3580.7369575681278,0.08740437,0.13961603969194314
common_voice_en_38156028.mp3,4.176009070294785,0.44580683,1945.2834516235362,1461.2210330012733,3409.483642578125,0.020154713,0.15207790798611112
common_voice_en_38068375.mp3,9.864036281179139,0.35068646,1723.9223398815777,1533.5469803532037,2875.4426125919117,0.04494868,0.10310317095588235
common_voice_en_38156026.mp3,4.248027210884354,0.41507277,1824.7509114514983,1331.1967670278862,3062.362720927254,0.015478076,0.15248516478825136
common_voice_en_38156027.mp3,3.3480272108843536,0.42067072,1635.4975991920066,1182.222074299166,2814.463900862069,0.02219197,0.12212082435344827
common_voice_en_38079124.mp3,8.1,0.33508548,1586.8445122475332,1363.8412226856426,2831.523661353868,0.069556795,0.1024285346525788
common_voice_en_38079125.mp3,4.14,0.30094802,1989.2028852105807,1587.5469611381172,3509.671514926676,0.08731376,0.13357083624301677
common_voice_en_38024661.mp3,6.2280272108843535,0.32454798,2052.5922783789756,1850.9149810848076,4034.994064387779,0.042920873,0.12402888301579926
common_voice_en_38079118.mp3,4.248027210884354,0.31267044,1730.257080474485,1446.465888587636,2982.5251344774592,0.073527604,0.12031997096994536
common_voice_en_38024675.mp3,5.1840362811791385,0.3358031,2125.46682707109,2103.8856701374566,4465.2557373046875,0.0395911,0.11687142508370536
common_voice_en_38068391.mp3,5.652018140589569,0.38115704,1578.3255769450739,1566.6606996862545,2780.342477266906,0.04184167,0.08979372118340163
common_voice_en_38068387.mp3,9.18,0.34718707,1894.2585403963922,1545.0142172510116,3039.0636097301135,0.04412184,0.11989524147727272
common_voice_en_38156032.mp3,7.272018140589569,0.4783716,1512.6507824285306,1505.9873112747744,3054.285989749204,0.016464092,0.09934346387340764
common_voice_en_38024671.mp3,6.444036281179138,0.3382722,2325.6521683484093,2018.5474192881752,4503.808857211106,0.040285442,0.14090602517985612
common_voice_en_38079128.mp3,3.2760090702947844,0.5804631,2685.3507977643812,2157.8244290742523,4947.935808208626,0.008709667,0.21695848921654928
common_voice_en_38079127.mp3,4.716009070294785,0.29786432,1390.626552334402,1227.0522897930202,2491.940487132353,0.088576354,0.09155512791053921
common_voice_en_38024785.mp3,3.708027210884354,0.41921034,2513.6134607999566,1770.3390706672558,4338.200225830078,0.033524763,0.1892303466796875
common_voice_en_38024789.mp3,4.176009070294785,0.42450744,2144.964063920503,1732.3163330524849,3934.893798828125,0.050486702,0.143994140625
common_voice_en_38156031.mp3,6.876009070294785,0.44756487,1628.858428129994,1289.9052237889916,2825.562263257576,0.017352505,0.13182114109848486
common_voice_en_38024784.mp3,4.968027210884354,0.371637,2224.7122264705035,1742.9944481866496,3947.4184981016356,0.046999067,0.15627281688084113
common_voice_en_38156029.mp3,5.652018140589569,0.44239545,2331.079748706644,1430.3517643681434,3743.9091916944158,0.020776642,0.19726762615266394
common_voice_en_38024781.mp3,6.84,0.3690787,2592.6665396821923,1718.9727592535035,4283.647543697034,0.042938232,0.193409030720339
common_voice_en_38024662.mp3,6.156009070294784,0.3158548,1905.15781075289,1804.8805694222635,3794.215152138158,0.045353044,0.111818241893797
common_voice_en_38024674.mp3,5.112018140589569,0.3184432,1938.9007318235767,1869.0345873109247,3899.1661658653848,0.045309916,0.10843599759615384
common_voice_en_38068437.mp3,9.324036281179138,0.3911698,2018.7796607048845,1639.0444297320716,3372.0353311567164,0.04303097,0.12883458683146767
common_voice_en_38024670.mp3,6.048027210884354,0.33755818,2022.7930382083757,1889.0326871065542,3921.476798221983,0.052472636,0.11156945941091954
common_voice_en_38024787.mp3,5.256009070294785,0.3922855,2027.7463814971798,1634.9138989065152,3669.1819245594716,0.046654984,0.13149177450440527
common_voice_en_38024790.mp3,6.336009070294785,0.37472984,1995.5749011001287,1664.8781493172442,3384.6172626201924,0.0371577,0.15350095867673993
common_voice_en_38024782.mp3,4.968027210884354,0.37312534,2811.6932586734156,1866.1107166155975,4792.043297313084,0.039853595,0.1981303847838785
